"date","tests_rate","tests_rate_lower","tests_rate_upper","tests_rate_daily","tests_rate_daily_lower","tests_rate_daily_upper","cases_rate","cases_rate_lower","cases_rate_upper","cases_rate_daily","cases_rate_daily_lower","cases_rate_daily_upper","mort","icu","hosp","cases","cases_week_avg","positives","tests","people_vaccinated","people_fully_vaccinated","total_vaccinations","total_distributed"
2022-02-23,0.057769706488662,0.054579365858447,0.0610091292824188,0.0468594217347956,0.0403788634097707,0.0535892323030907,0.0488529950948818,0.0458801962047267,0.0518257939850369,0.0396785534907082,0.0336514314414867,0.0459568056253139,5,22,108,158,140.857142857143,188,4012,3035737,2592027,6877950,7266490
2022-02-24,0.0539990534784666,0.050970184571699,0.0570752484619025,0.0547464940668824,0.0474649406688242,0.0622977346278317,0.0462808340092562,0.0434658142086932,0.0491435660098287,0.0444383860414395,0.0378953107960742,0.0512540894220284,1,22,95,163,138.571428571429,203,3708,3037979,2594790,6895718,7267790
2022-02-25,0.0511904209402701,0.0482665800343435,0.0541606720193066,0.0406309751434034,0.0346558317399618,0.0466061185468451,0.0441368991958107,0.0414250981858986,0.0468954553955489,0.0318379160636758,0.0265315967197299,0.0373854317414375,2,21,84,132,134.857142857143,170,4184,3040486,2597731,6913065,7270290
2022-02-26,0.0493746803663583,0.0464921660700172,0.0523036868287694,0.0402542372881356,0.0317796610169492,0.0492584745762712,0.0422950819672131,0.0396252927400468,0.0450117096018735,0.0346297282898242,0.026638252530634,0.0431539690996271,4,22,77,65,129,76,1888,3042248,2600182,6926361,7275590
2022-02-27,0.0487634808478988,0.0459278542209,0.0516455931573076,0.0231362467866324,0.012853470437018,0.0347043701799486,0.0416354439865118,0.0389659048332709,0.044351817159985,0.0142671854734112,0.00648508430609598,0.0233463035019455,4,24,84,11,127,18,778,3042248,2600182,6926361,7275590
2022-02-28,0.0480456741326307,0.0452788757136583,0.0508563899868248,0.0503272399006996,0.044008124576845,0.0568720379146919,0.0410546805875066,0.0384887630507875,0.0436648380817554,0.0414578587699317,0.0357630979498861,0.047380410022779,3,21,75,182,132.571428571429,223,4431,3042369,2600219,6926398,7279190
2022-03-01,0.0456347377154974,0.0428689960357703,0.0484465750898866,0.0385356454720617,0.0324800440407377,0.0448665015139004,0.0387668879706579,0.0362133803797762,0.0413668229722828,0.0342825546032624,0.0284766380978712,0.040364943323196,3,21,74,124,119.285714285714,140,3633,3045002,2603157,6943815,7280790
2022-03-02,0.0443921937455913,0.0416647072654597,0.0471667058546908,0.038655462184874,0.0324929971988796,0.0450980392156863,0.0376491759802993,0.0350918734608827,0.0402538359537791,0.0332394366197183,0.0276056338028169,0.0391549295774648,4,19,67,118,113.571428571429,138,3570,3045055,2603227,6943863,7289990
2022-03-03,0.0436653771760155,0.0409090909090909,0.0464700193423598,0.0497512437810945,0.0422885572139304,0.0575248756218905,0.037662400856406,0.0350834509269622,0.0402900102184809,0.0444027517198249,0.0375234521575985,0.0515947467166979,2,18,63,142,110.571428571429,160,3216,3045125,2603231,6943919,7292290
2022-03-04,0.0413287738153395,0.0386419149975574,0.0440644846116268,0.0300225168876657,0.0247685764323242,0.0355266449837378,0.0361019696448745,0.0335478166904072,0.0387052409253893,0.0234256926952141,0.0188916876574307,0.0282115869017632,3,15,67,93,105,120,3997,3048699,2608016,6971553,7296990
2022-03-05,0.0402276486039498,0.0375522910788987,0.0429516489930927,0.0271629778672032,0.0201207243460765,0.0347082494969819,0.0349229640498899,0.032428466617755,0.0374663731963805,0.0222446916076845,0.0161779575328615,0.0288169868554095,3,15,63,44,102,54,1988,3048734,2608025,6971581,7299890
2022-03-06,0.0402139557500608,0.037539508874301,0.0429370289326526,0.0222222222222222,0.0130718954248366,0.0326797385620915,0.0349581968415391,0.032464675108786,0.0375006111572874,0.0157894736842105,0.00789473684210526,0.025,0,15,57,12,102.142857142857,17,765,3048762,2608027,6971613,7299890
2022-03-07,0.0386045601330854,0.0359624229376651,0.0412466973285057,0.0415909090909091,0.0356818181818182,0.0475,0.0339249717291902,0.0314666404444663,0.0364324696396086,0.035893918609968,0.0304069501600366,0.0416095107453132,1,13,54,157,98.5714285714286,183,4400,3048785,2608032,6971613,7299890
2022-03-08,0.0378447722899294,0.0352296837223072,0.0405092021512804,0.0328611898016997,0.0271954674220963,0.0388101983002833,0.0332176499752107,0.0307882994546356,0.0356965790778384,0.0295622512791359,0.0241614553723707,0.0352472996020466,3,13,45,104,95.7142857142857,116,3530,3052185,2611521,6994023,7301190
2022-03-09,0.0371689406099518,0.0345605939004815,0.0398274478330658,0.0346858638743456,0.0284685863874346,0.0412303664921466,0.0327050997782705,0.0302358395484781,0.035224753073977,0.0318345914013784,0.0255989497866754,0.0380702330160814,1,10,44,97,92.7142857142857,106,3056,3052236,2611530,6994072,7303690
2022-03-10,0.036890042232738,0.0342950185722282,0.0395359487101206,0.0489111031774366,0.041056765440914,0.0571224562656194,0.0320634108923549,0.0296087957044234,0.0345691638967016,0.0431034482758621,0.0355603448275862,0.0506465517241379,0,10,39,120,89.5714285714286,137,2801,3052270,2611538,6994077,7304890
2022-03-11,0.0383254395993249,0.0355490228101693,0.0411018563884806,0.0371333085777943,0.0300779799480134,0.0445599702933531,0.0338547363815358,0.0312841828921461,0.0364799824983592,0.0317401045556385,0.0253920836445108,0.0384615384615385,0,10,40,85,88.4285714285714,100,2693,3052270,2611538,6994077,7304890
2022-03-12,0.0391869827149372,0.0363718259107032,0.0420584426552559,0.0360631104432757,0.0262960180315552,0.0465815176558978,0.0348396583903625,0.0321814377014875,0.0375544369662349,0.0309667673716012,0.0219033232628399,0.040785498489426,2,7,37,41,88,48,1331,3052270,2611538,6994077,7304890
2022-03-13,0.039196667997946,0.0363439265133794,0.042106464312204,0.0140845070422535,0.00402414486921529,0.0261569416498994,0.0350123202108762,0.0323190648100395,0.0377628789181136,0.0140845070422535,0.00402414486921529,0.0261569416498994,0,9,40,7,87.2857142857143,7,497,3052270,2611538,6994077,7304890
2022-03-14,0.0417527652850371,0.0387139905190227,0.0448523155463717,0.0554402608953454,0.0477319893270086,0.0631485324636822,0.0374236874236874,0.0345543345543346,0.0403540903540904,0.0475336322869955,0.0403587443946188,0.0550074738415546,0,10,40,159,87.5714285714286,187,3373,3052270,2611538,6994077,7304890
2022-03-15,0.0425292388517106,0.0394020889361436,0.0456563887672775,0.0337114051669817,0.0277252678008822,0.0400126023944549,0.0380772855796418,0.0351240967640591,0.0410933081998115,0.0306573957016435,0.0246523388116308,0.0366624525916561,1,10,40,97,86.5714285714286,107,3174,3052270,2611538,6994077,7304890
2022-03-16,0.0441772073026357,0.0409994392173967,0.0473549753878746,0.0439739413680782,0.0368078175895765,0.0514657980456026,0.0396293745695862,0.0366243035121768,0.0426970512740249,0.0405361229159856,0.0336711343576332,0.0477280156914024,1,9,33,124,90.4285714285714,135,3070,3055068,2614744,7026497,7313350
2022-03-17,0.0442013405842924,0.0410395851776907,0.0474263310990262,0.052588996763754,0.0440938511326861,0.0614886731391586,0.0400127024452207,0.0369641155922515,0.0431248015242934,0.0475803172021147,0.0394469296461976,0.0561203741358276,0,8,37,117,90,130,2472,3055203,2614969,7027871,7315450
2022-03-18,0.04601958814666,0.0428176795580111,0.0492842792566549,0.0493693693693694,0.0414414414414414,0.0576576576576577,0.0422916929282743,0.0392033278709189,0.045443085843943,0.0455861070911722,0.0379884225759768,0.0535455861070912,0,7,30,126,95.8571428571428,137,2775,3055923,2616171,7034058,7316150
2022-03-19,0.0472163495419309,0.0438849381766929,0.0505477609071689,0.0559440559440559,0.041958041958042,0.0709290709290709,0.0435397774776513,0.040388449417969,0.0467554183548781,0.0473790322580645,0.0342741935483871,0.061491935483871,0,7,27,47,96.7142857142857,56,1001,3056708,2617259,7040342,7316150
2022-03-20,0.0476251033254912,0.0443186876072995,0.0509951039613404,0.0318471337579618,0.0191082802547771,0.0461783439490446,0.0439167624154219,0.0407251372398825,0.0471722200944721,0.0287539936102236,0.0159744408945687,0.0431309904153355,1,7,28,18,98.2857142857143,20,628,3056719,2617261,7040344,7316150
2022-03-21,0.0476220915366914,0.0442981334697008,0.051009971874201,0.0517441860465116,0.0444767441860465,0.0593023255813954,0.0444458696767573,0.0412390969728066,0.0477167778347871,0.0478692352597782,0.0408639813193228,0.0551663747810858,1,8,35,164,99,178,3440,3056738,2617263,7040344,7316150
2022-03-22,0.0513041175691778,0.0477955779160598,0.0548788560836754,0.0512820512820513,0.0433369447453954,0.0595882990249187,0.048153560042508,0.0447662061636557,0.0516073326248672,0.0468069666182874,0.0391872278664731,0.0547895500725689,0,7,35,129,103.571428571429,142,2769,3058053,2618450,7048800,7316150
2022-03-23,0.0551357034895183,0.0515213248340672,0.0588157981205231,0.0665746809244567,0.0576060710589859,0.0758882373232149,0.0513328054895751,0.047835840591185,0.0548957508577461,0.0613943808532778,0.0527228581338883,0.0704127644814429,1,7,42,177,111.142857142857,193,2899,3058062,2618459,7048803,7317650
2022-03-24,0.05709229155742,0.0534216046145779,0.0608285264813844,0.0645415190869736,0.0550964187327824,0.0743801652892562,0.0532447018559958,0.0496906673686982,0.0568645517967619,0.0586138613861386,0.0495049504950495,0.0681188118811881,0,5,41,148,115.571428571429,164,2541,3058086,2618468,7048803,7319150
2022-03-25,0.0584118438761777,0.0546433378196501,0.0621803499327052,0.0558683412732785,0.046773495019489,0.0653962754439151,0.054019336082753,0.0504360759921574,0.0576702048543033,0.0505226480836237,0.0418118466898955,0.0596689895470383,0,5,39,116,114.142857142857,129,2309,3060226,2620159,7059736,7320350
2022-03-26,0.0582703058204538,0.0545873068069714,0.0620190726734627,0.0579710144927536,0.045766590389016,0.0709382151029748,0.0540397700997556,0.0504723525137081,0.0576732509744335,0.0507302075326672,0.0392006149116065,0.0630284396617986,1,4,29,66,116.857142857143,76,1311,3062303,2621669,7067846,7320950
2022-03-27,0.0591960535964269,0.055462969135391,0.0629958002799813,0.0600961538461538,0.0384615384615385,0.0841346153846154,0.0549119399986607,0.0512957878524074,0.0585950579254001,0.048661800486618,0.0291970802919708,0.0705596107055961,4,6,34,20,117.142857142857,25,416,3062320,2621670,7067847,7320950
2022-03-28,0.0655661319310391,0.0616388204752712,0.0695600079877521,0.0771850170261067,0.0683881952326901,0.0859818388195233,0.0609405311392066,0.0571275670613419,0.0648203893237006,0.0727117194183062,0.0641573994867408,0.0815511833475905,0,4,38,255,130.142857142857,272,3524,3062338,2621675,7067847,7320950
2022-03-29,0.0667511885895404,0.0628843106180666,0.0706814580031696,0.0597388163378716,0.0522367324256738,0.0675187552097805,0.0625915313594397,0.0588347659980898,0.066411970709965,0.0560669456066946,0.0485355648535565,0.0635983263598326,3,6,42,201,140.428571428571,215,3599,3064419,2623499,7078081,7322850
2022-03-30,0.0697115384615385,0.0657894736842105,0.0736968623481781,0.0817039106145251,0.071927374301676,0.0918296089385475,0.0656331406061376,0.061820954317301,0.0695088633331215,0.0794539726986349,0.0696534826741337,0.0896044802240112,0,4,33,227,147.571428571429,234,2864,3065756,2624422,7083158,7324850
2022-03-31,0.0713930348258706,0.0674129353233831,0.0753731343283582,0.0772659732540862,0.0672362555720654,0.087667161961367,0.0674494129402948,0.0635773170122408,0.0713839620284786,0.0727883538633819,0.0630832400149309,0.0828667413213886,0,3,37,195,154.285714285714,208,2692,3065771,2624435,7083170,7327550
2022-04-01,0.0772694086152348,0.073192990995376,0.0813458262350937,0.0955772113943028,0.0847076461769115,0.106821589205397,0.0734925774329525,0.0695216567902743,0.0775245891624412,0.0901206636500754,0.0791855203619909,0.10105580693816,0,2,38,239,171.857142857143,255,2668,3065809,2624442,7083179,7327550
2022-04-02,0.0807589394307954,0.0766236925322306,0.0849549987837509,0.107059736229635,0.0907680372381691,0.124127230411171,0.0772799413990966,0.073190086680503,0.0813697961176901,0.10078125,0.084375,0.1171875,0,2,35,129,180.857142857143,138,1289,3065835,2624446,7083191,7339850
2022-04-03,0.0817132442284326,0.0775820170109356,0.0859052247873633,0.0938967136150235,0.068075117370892,0.122065727699531,0.0782412489327967,0.0741553848030248,0.0823880961092816,0.0874704491725768,0.0614657210401891,0.115839243498818,1,3,32,37,183.285714285714,40,426,3065851,2624453,7083193,7339850
2022-04-04,0.0899089529590288,0.0854830551340415,0.0943980778958017,0.122953674677813,0.111111111111111,0.135144548937652,0.086501237545218,0.0821222313892238,0.0909437075585454,0.117420259376095,0.105853487556958,0.129337539432177,0,2,42,335,194.714285714286,353,2871,3066066,2624475,7083193,7339850
2022-04-05,0.0984072384655649,0.0933971434980932,0.103492110969865,0.115594329334787,0.0948745910577972,0.136314067611778,0.0948198198198198,0.0898648648648649,0.0998498498498498,0.110745614035088,0.0910087719298246,0.131578947368421,0,2,42,101,180.428571428571,106,917,3066122,2624485,7083193,7342550
